date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:50:29	25185/25185	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:11%20GMT	https://www.competethemes.com/ignite-live-demo/this-is-a-standard-post/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/this-is-a-standard-post/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:30	24287/24287	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:12%20GMT	https://www.competethemes.com/ignite-live-demo/author/drop-live-demo/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/author/drop-live-demo/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:30	87348/87348	---M--	200	added ('OK')	image/jpeg	etag:%2256294dca-15534%22	https://www.competethemes.com/ignite-live-demo/wp-content/uploads/sites/4/2014/03/bridge1.jpg	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/uploads/sites/4/2014/03/bridge1.jpg	(from https://www.competethemes.com/ignite-live-demo/)
17:50:30	132732/132732	---M--	200	added ('OK')	image/jpeg	etag:%2256294dca-2067c%22	https://www.competethemes.com/ignite-live-demo/wp-content/uploads/sites/4/2014/03/bike1.jpg	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/uploads/sites/4/2014/03/bike1.jpg	(from https://www.competethemes.com/ignite-live-demo/)
17:50:30	13909/13909	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:12%20GMT	https://www.competethemes.com/ignite-live-demo/tag/memories/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/memories/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:30	13924/13924	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:12%20GMT	https://www.competethemes.com/ignite-live-demo/tag/normal-post/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/normal-post/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:31	16196/16196	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:13%20GMT	https://www.competethemes.com/ignite-live-demo/tag/standard-2/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/standard-2/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:31	25562/25562	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:13%20GMT	https://www.competethemes.com/ignite-live-demo/another-awesome-post/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/another-awesome-post/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:31	14048/14048	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:13%20GMT	https://www.competethemes.com/ignite-live-demo/tag/design/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/design/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:31	173730/173730	---M--	200	added ('OK')	image/jpeg	etag:%2256294dcc-2a6a2%22	https://www.competethemes.com/ignite-live-demo/wp-content/uploads/sites/4/2014/03/roofs1.jpg	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/uploads/sites/4/2014/03/roofs1.jpg	(from https://www.competethemes.com/ignite-live-demo/)
17:50:32	16160/16160	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:14%20GMT	https://www.competethemes.com/ignite-live-demo/tag/tagalicious/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/tagalicious/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:32	110644/110644	---M--	200	added ('OK')	image/jpeg	etag:%2256294dca-1b034%22	https://www.competethemes.com/ignite-live-demo/wp-content/uploads/sites/4/2014/03/canal.jpg	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/uploads/sites/4/2014/03/canal.jpg	(from https://www.competethemes.com/ignite-live-demo/)
17:50:33	10088/10088	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2256375626-2768%22	https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/js/build/production.min.js?ver=4.3.1	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/js/build/production.min5b31.js	(from https://www.competethemes.com/ignite-live-demo/)
17:50:33	16352/16352	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:14%20GMT	https://www.competethemes.com/ignite-live-demo/tag/travel/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/travel/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:33	19777/19777	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:14%20GMT	https://www.competethemes.com/ignite-live-demo/category/standard-2/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/category/standard-2/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:33	25691/25691	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:14%20GMT	https://www.competethemes.com/ignite-live-demo/a-post-without-an-image/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/a-post-without-an-image/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:33	27149/27149	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:15%20GMT	https://www.competethemes.com/ignite-live-demo/a-totally-responsive-theme/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/a-totally-responsive-theme/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:34	16275/16275	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:16%20GMT	https://www.competethemes.com/ignite-live-demo/tag/another-tag/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/another-tag/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:34	16084/16084	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:16%20GMT	https://www.competethemes.com/ignite-live-demo/tag/blogging-for-fun/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/blogging-for-fun/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:34	13952/13952	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:16%20GMT	https://www.competethemes.com/ignite-live-demo/tag/hipster/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/hipster/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:34	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2256375626-10d0b%22	https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont.eot?v=4.4.0	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont93e3.eot	(from https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/css/font-awesome.min.css?ver=4.3.1)
17:50:34	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2256375626-10d0b%22	https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/css/font-awesome.min.css?ver=4.3.1)
17:50:34	26051/26051	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:17%20GMT	https://www.competethemes.com/ignite-live-demo/5-posts-per-page/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/5-posts-per-page/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:35	16296/16296	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:17%20GMT	https://www.competethemes.com/ignite-live-demo/tag/so-categorized/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/so-categorized/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:35	64464/64464	---M--	200	added ('OK')	application/x-font-woff	etag:%2256375626-fbd0%22	https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont93e3.woff2	(from https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/css/font-awesome.min.css?ver=4.3.1)
17:50:35	32002/32002	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:17%20GMT	https://www.competethemes.com/ignite-live-demo/a-post-with-lots-of-comments/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/a-post-with-lots-of-comments/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:35	13966/13966	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:17%20GMT	https://www.competethemes.com/ignite-live-demo/tag/comments-2/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/comments-2/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:35	13988/13988	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:18%20GMT	https://www.competethemes.com/ignite-live-demo/tag/tags-for-days/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/tags-for-days/index.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:35	81284/81284	---M--	200	added ('OK')	application/x-font-woff	etag:%2256375626-13d84%22	https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont.woff?v=4.4.0	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont93e3.woff	(from https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/css/font-awesome.min.css?ver=4.3.1)
17:50:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2010:50:18%20GMT	https://www.competethemes.com/ignite-live-demo/?paged=2	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/index6146.html	(from https://www.competethemes.com/ignite-live-demo/)
17:50:36	138204/138204	---M--	200	added ('OK')	font/truetype	etag:%2256375626-21bdc%22	https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont93e3.ttf	(from https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/css/font-awesome.min.css?ver=4.3.1)
17:50:36	355981/355981	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256375626-56e8d%22	https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont.svg?v=4.4.0	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/fonts/fontawesome-webfont93e3.svg	(from https://www.competethemes.com/ignite-live-demo/wp-content/themes/ignite/assets/font-awesome/css/font-awesome.min.css?ver=4.3.1)
17:50:36	1708/1708	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2256294e3d-6ac%22	https://www.competethemes.com/ignite-live-demo/wp-content/plugins/anti-spam-pro/js/anti-spam-pro-4.0.js	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-content/plugins/anti-spam-pro/js/anti-spam-pro-4.0.js	(from https://www.competethemes.com/ignite-live-demo/blog/)
17:50:36	6248/6248	---MC-	200	added ('OK')	application/rss+xml	etag:%223c444c42cb94ea0304bfa73fdfd600e3-gzip%22	https://www.competethemes.com/ignite-live-demo/about-2/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/about-2/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/about-2/)
17:50:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2010:50:18%20GMT	https://www.competethemes.com/ignite-live-demo/?p=2019	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/indexf7db.html	(from https://www.competethemes.com/ignite-live-demo/about-2/)
17:50:37	5753/5753	---MC-	200	added ('OK')	application/rss+xml	etag:%223c444c42cb94ea0304bfa73fdfd600e3-gzip%22	https://www.competethemes.com/ignite-live-demo/blog/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/blog/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/blog/)
17:50:37	757/757	---M--	200	added ('OK')	application/x-javascript	etag:%2256294da7-2f5%22	https://www.competethemes.com/ignite-live-demo/wp-includes/js/comment-reply.min.js?ver=4.3.1	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/wp-includes/js/comment-reply.min5b31.js	(from https://www.competethemes.com/ignite-live-demo/blog/)
17:51:32	21470/21470	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:19%20GMT	https://www.competethemes.com/ignite-live-demo/blog/?replytocom=53	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/blog/index5dd2.html	(from https://www.competethemes.com/ignite-live-demo/blog/)
17:51:32	21470/21470	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:19%20GMT	https://www.competethemes.com/ignite-live-demo/blog/?replytocom=54	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/blog/index129f.html	(from https://www.competethemes.com/ignite-live-demo/blog/)
17:51:32	21470/21470	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:50:19%20GMT	https://www.competethemes.com/ignite-live-demo/blog/?replytocom=55	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/blog/indexbbac.html	(from https://www.competethemes.com/ignite-live-demo/blog/)
17:51:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2010:50:19%20GMT	https://www.competethemes.com/ignite-live-demo/?p=703	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/indexf993.html	(from https://www.competethemes.com/ignite-live-demo/blog/)
17:52:25	8844/8844	---MC-	200	added ('OK')	application/rss+xml	etag:%22e95d78b54d53deff7a634f1679440054-gzip%22	https://www.competethemes.com/ignite-live-demo/category/design/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/category/design/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/category/design/)
17:52:27	18339/18339	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:51:15%20GMT	https://www.competethemes.com/ignite-live-demo/sample-page/?replytocom=47	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/sample-page/indexa2f2.html	(from https://www.competethemes.com/ignite-live-demo/sample-page/)
17:52:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2010:51:15%20GMT	https://www.competethemes.com/ignite-live-demo/?p=2	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/index905b.html	(from https://www.competethemes.com/ignite-live-demo/sample-page/)
17:52:32	2233/2233	---MC-	200	added ('OK')	application/rss+xml	etag:%223c444c42cb94ea0304bfa73fdfd600e3-gzip%22	https://www.competethemes.com/ignite-live-demo/sample-page/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/sample-page/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/sample-page/)
17:53:17	921/921	---MC-	200	added ('OK')	application/rss+xml	etag:%22e95d78b54d53deff7a634f1679440054-gzip%22	https://www.competethemes.com/ignite-live-demo/category/uncategorized/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/category/uncategorized/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/category/uncategorized/)
17:53:19	3986/3986	---MC-	200	added ('OK')	application/rss+xml	etag:%22e95d78b54d53deff7a634f1679440054-gzip%22	https://www.competethemes.com/ignite-live-demo/category/travel/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/category/travel/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/category/travel/)
17:53:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2010:52:15%20GMT	https://www.competethemes.com/ignite-live-demo/?p=2038	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/indexc7d1.html	(from https://www.competethemes.com/ignite-live-demo/contact/)
17:53:29	12415/12415	---MC-	200	added ('OK')	application/rss+xml	etag:%223c444c42cb94ea0304bfa73fdfd600e3-gzip%22	https://www.competethemes.com/ignite-live-demo/contact/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/contact/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/contact/)
17:54:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2010:53:03%20GMT	https://www.competethemes.com/ignite-live-demo/?p=1969	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/index2a8c.html	(from https://www.competethemes.com/ignite-live-demo/this-is-a-standard-post/)
17:54:17	4781/4781	---MC-	200	added ('OK')	application/rss+xml	etag:%223c444c42cb94ea0304bfa73fdfd600e3-gzip%22	https://www.competethemes.com/ignite-live-demo/this-is-a-standard-post/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/this-is-a-standard-post/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/this-is-a-standard-post/)
17:54:23	25256/25256	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:53:12%20GMT	https://www.competethemes.com/ignite-live-demo/this-is-a-standard-post/?replytocom=56	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/this-is-a-standard-post/index28b4.html	(from https://www.competethemes.com/ignite-live-demo/this-is-a-standard-post/)
17:54:24	25256/25256	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:53:13%20GMT	https://www.competethemes.com/ignite-live-demo/this-is-a-standard-post/?replytocom=57	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/this-is-a-standard-post/index2166.html	(from https://www.competethemes.com/ignite-live-demo/this-is-a-standard-post/)
17:55:07	25256/25256	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2010:53:55%20GMT	https://www.competethemes.com/ignite-live-demo/this-is-a-standard-post/?replytocom=58	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/this-is-a-standard-post/index7935.html	(from https://www.competethemes.com/ignite-live-demo/this-is-a-standard-post/)
17:55:10	14287/14287	---MC-	200	added ('OK')	application/rss+xml	etag:%22e95d78b54d53deff7a634f1679440054-gzip%22	https://www.competethemes.com/ignite-live-demo/author/drop-live-demo/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/author/drop-live-demo/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/author/drop-live-demo/)
17:55:16	3588/3588	---MC-	200	added ('OK')	application/rss+xml	etag:%22e95d78b54d53deff7a634f1679440054-gzip%22	https://www.competethemes.com/ignite-live-demo/tag/memories/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/memories/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/tag/memories/)
17:55:17	3594/3594	---MC-	200	added ('OK')	application/rss+xml	etag:%22e95d78b54d53deff7a634f1679440054-gzip%22	https://www.competethemes.com/ignite-live-demo/tag/normal-post/feed/	C:/xampp/htdocs/sukienweb/sukienweb/www.competethemes.com/ignite-live-demo/tag/normal-post/feed/index.html	(from https://www.competethemes.com/ignite-live-demo/tag/normal-post/)
